dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/precalculus/1252.json,True,stop,False,84,4058,55.03410896472633,0.12601529993116856,0.013534161613210539,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_c6413f755504.json.gz
math_500,test/prealgebra/1804.json,True,stop,False,338,1527,21.099118074402213,0.13800369016826153,0.013735985835015696,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_479e865ce381.json.gz
math_500,test/number_theory/417.json,True,stop,False,42,8116,110.6598100233823,0.07861823961138725,0.013626764237063577,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_4f43be77467d.json.gz
math_500,test/intermediate_algebra/591.json,True,stop,False,72,4502,59.90423336438835,0.12239061295986176,0.013281902410892799,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_e163cbd7af39.json.gz
math_500,test/intermediate_algebra/128.json,True,stop,False,76,5461,72.71794180572033,0.08339601941406727,0.013303030363792356,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_4f9056e89995.json.gz
math_500,test/geometry/226.json,True,stop,False,202,3701,48.993938498198986,0.12957006320357323,0.013206586063512273,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_c84d627b4682.json.gz
math_500,test/algebra/1937.json,True,stop,False,47,1707,22.938906647264957,0.09751994349062443,0.01338885504324404,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_1f48800fb5fe.json.gz
math_500,test/number_theory/89.json,True,stop,False,52,6206,82.45234072394669,0.10628304071724415,0.013270919852252932,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_e91cf3157bab.json.gz
math_500,test/prealgebra/1747.json,True,stop,False,43,1714,21.80862566269934,0.11484070867300034,0.012664206044381985,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_90767d48348b.json.gz
math_500,test/intermediate_algebra/1572.json,True,stop,False,89,2740,35.001562191173434,0.08434559218585491,0.012748162321645702,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_15c33d18eed8.json.gz
math_500,test/number_theory/357.json,True,stop,False,49,3459,44.78580783866346,0.08416084386408329,0.012927023422440537,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_d6bd4523eac1.json.gz
math_500,test/number_theory/1065.json,True,stop,False,64,3255,42.249742252752185,0.09198634885251522,0.012955671759034932,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_54bcba5b150e.json.gz
math_500,test/algebra/2157.json,True,stop,False,48,2039,26.068324053660035,0.09595566056668758,0.012744047297886824,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_9307f340856a.json.gz
math_500,test/geometry/967.json,True,stop,False,57,1963,25.469059536233544,0.08098916336894035,0.012939893156403977,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_2f6421c7d2c5.json.gz
math_500,test/intermediate_algebra/960.json,True,length,True,91,16384,223.4731464125216,0.09323770925402641,0.013634859836615247,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00031_e917e86e556e.json.gz
