dataset,case_id,http_success,finish_reason,is_length_capped,is_length_limit_termination,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/105,True,length,True,True,308,2048,28.68272746540606,0.1111526507884264,0.013957779587013988,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00022_be1eb3b9b637.json.gz
humaneval,HumanEval/39,True,length,True,True,128,2048,28.61291780695319,0.07641041278839111,0.013940648458312067,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00023_72b6acc2e3e0.json.gz
humaneval,HumanEval/123,True,length,True,True,261,2048,28.61260073632002,0.10844738036394119,0.0139248428705208,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00024_de60c03a27b2.json.gz
humaneval,HumanEval/95,True,length,True,True,202,2048,28.659815315157175,0.0947509165853262,0.013954599119966707,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00025_f8853c706dc1.json.gz
humaneval,HumanEval/19,True,stop,False,False,134,901,12.652174286544323,0.09166440740227699,0.013956122087935606,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_2a6bdf94f301.json.gz
humaneval,HumanEval/60,True,stop,False,False,133,1111,15.590433375909925,0.09217495657503605,0.013962394972373773,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_3cb575d5ce14.json.gz
humaneval,HumanEval/113,True,length,True,True,211,2048,28.80628171749413,0.09405660629272461,0.014026490039668493,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00028_987722152444.json.gz
humaneval,HumanEval/71,True,length,True,True,152,2048,28.63199571892619,0.07644996978342533,0.013949949071393632,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00029_af92df87a5f0.json.gz
humaneval,HumanEval/134,True,length,True,True,166,2048,28.398666823282838,0.09045996889472008,0.013829119127693267,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00030_c6ecb6589022.json.gz
humaneval,HumanEval/86,True,length,True,True,159,2048,27.9846067763865,0.0917047131806612,0.013626234520374127,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00031_5a55b87f192c.json.gz
