dataset,case_id,http_success,finish_reason,is_length_capped,is_length_limit_termination,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/118,True,length,True,True,178,2048,35.55432965233922,0.09845119342207909,0.01732089812355503,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00019_8d3b1d30f7cd.json.gz
humaneval,HumanEval/61,True,stop,False,False,118,799,13.271416572853923,0.13116015121340752,0.016466486743910422,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_90114d6ec6ea.json.gz
humaneval,HumanEval/105,True,stop,False,False,308,1659,28.524438854306936,0.11012295261025429,0.017137705610191,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_be1eb3b9b637.json.gz
humaneval,HumanEval/55,True,stop,False,False,84,1739,29.537809912115335,0.1521528661251068,0.016907742834286667,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_e5f5630acd2a.json.gz
humaneval,HumanEval/39,True,length,True,True,128,2048,35.1414282117039,0.10041599161922932,0.017118227757735548,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00023_72b6acc2e3e0.json.gz
humaneval,HumanEval/123,True,length,True,True,261,2048,35.1189969740808,0.10910595394670963,0.017103024435825155,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00024_de60c03a27b2.json.gz
humaneval,HumanEval/95,True,length,True,True,202,2048,35.12008599191904,0.17362903617322445,0.017072035640325264,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_f8853c706dc1.json.gz
humaneval,HumanEval/113,True,length,True,True,211,2048,35.61242735944688,0.11714227683842182,0.017340149038890307,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00026_987722152444.json.gz
humaneval,HumanEval/71,True,length,True,True,152,2048,35.60347789898515,0.11513195186853409,0.01733675913391139,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00027_af92df87a5f0.json.gz
humaneval,HumanEval/134,True,length,True,True,166,2048,35.53498344682157,0.09657137282192707,0.01731236544894951,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00028_c6ecb6589022.json.gz
humaneval,HumanEval/19,True,stop,False,False,134,1188,20.191378755494952,0.09935486316680908,0.016926726109796245,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_2a6bdf94f301.json.gz
humaneval,HumanEval/86,True,length,True,True,159,2048,35.07287843339145,0.11415934562683105,0.017078025934423362,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00030_5a55b87f192c.json.gz
humaneval,HumanEval/60,True,length,True,True,133,2048,32.20953017659485,0.1204850859940052,0.015676133410161625,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00031_3cb575d5ce14.json.gz
