dataset,case_id,http_success,finish_reason,is_length_capped,is_length_limit_termination,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/algebra/1143.json,True,length,True,True,66,2048,33.95755994878709,0.21735811233520508,0.016482756148730772,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00010_ecff3a7b6952.json.gz
math_500,test/intermediate_algebra/966.json,True,length,True,True,71,2048,33.95958028919995,0.19840747863054276,0.016493000884498978,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00011_073583dd5bb3.json.gz
math_500,test/prealgebra/2086.json,True,length,True,True,56,2048,33.88159765303135,0.12032017111778259,0.016493052018521526,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00012_c41d44d9e74f.json.gz
math_500,test/number_theory/515.json,True,length,True,True,42,2048,33.88155712001026,0.12021504528820515,0.016493083573386445,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00013_58b5d6e1e2d0.json.gz
math_500,test/number_theory/466.json,True,length,True,True,56,2048,33.88088070601225,0.11948184855282307,0.0164931113128771,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_2a302ad965bf.json.gz
math_500,test/number_theory/203.json,True,length,True,True,47,2048,33.88088866323233,0.11943943239748478,0.01649313592126763,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00015_19407cc7c7e6.json.gz
math_500,test/intermediate_algebra/1168.json,True,length,True,True,77,2048,34.99509770423174,0.10349203273653984,0.017045239702733365,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_a6903a5c173f.json.gz
math_500,test/number_theory/417.json,True,length,True,True,42,2048,35.16883992962539,0.10204696841537952,0.017130822159848565,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00017_4f43be77467d.json.gz
math_500,test/precalculus/1252.json,True,length,True,True,84,2048,35.41721266694367,0.27106604911386967,0.0171695879911235,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00018_c6413f755504.json.gz
math_500,test/prealgebra/1804.json,True,length,True,True,338,2048,35.41782093606889,0.24953408353030682,0.017180403933824417,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_479e865ce381.json.gz
math_500,test/intermediate_algebra/128.json,True,length,True,True,76,2048,35.34252500906587,0.17412284761667252,0.017180460264508642,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00020_4f9056e89995.json.gz
math_500,test/number_theory/89.json,True,length,True,True,52,2048,35.34236874431372,0.17389464750885963,0.01718049540635313,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00021_e91cf3157bab.json.gz
math_500,test/intermediate_algebra/591.json,True,length,True,True,72,2048,35.342599764466286,0.17406595312058926,0.017180524578087785,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_e163cbd7af39.json.gz
math_500,test/geometry/226.json,True,length,True,True,202,2048,35.34105317480862,0.17246713861823082,0.01718055009095769,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00023_c84d627b4682.json.gz
math_500,test/algebra/1937.json,True,stop,False,False,47,1940,33.10917726904154,0.11952739208936691,0.0170137441345808,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_1f48800fb5fe.json.gz
math_500,test/intermediate_algebra/1572.json,True,stop,False,False,89,1710,28.73855853639543,0.12312042340636253,0.016743966128138717,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_15c33d18eed8.json.gz
math_500,test/prealgebra/1747.json,True,stop,False,False,43,1430,23.476197654381394,0.26894742995500565,0.016240203096169623,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_90767d48348b.json.gz
math_500,test/algebra/2157.json,True,stop,False,False,48,1601,26.278532221913338,0.1698277611285448,0.016317940287990496,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_9307f340856a.json.gz
math_500,test/number_theory/357.json,True,length,True,True,49,2048,33.69920809753239,0.24636531621217728,0.0163423755648853,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00028_d6bd4523eac1.json.gz
math_500,test/number_theory/1065.json,True,length,True,True,64,2048,33.62060777656734,0.1677207164466381,0.0163423971959554,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00029_54bcba5b150e.json.gz
math_500,test/intermediate_algebra/960.json,True,length,True,True,91,2048,33.61968397535384,0.1667366847395897,0.01634242661974316,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00030_e917e86e556e.json.gz
math_500,test/geometry/967.json,True,length,True,True,57,2048,33.67594204097986,0.16890676692128181,0.016368849669789243,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00031_2f6421c7d2c5.json.gz
