dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/prealgebra/1804.json,True,stop,False,338,1862,52.346569841727614,0.4038418345153332,0.027911191836223686,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_479e865ce381.json.gz
math_500,test/number_theory/203.json,True,stop,False,47,7530,203.64871978387237,0.18449736386537552,0.027024069918980872,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_19407cc7c7e6.json.gz
math_500,test/geometry/434.json,True,length,True,173,16384,391.0709698908031,0.6167072989046574,0.023832891570035916,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00015_397436299cf0.json.gz
math_500,test/geometry/880.json,True,length,True,167,16384,391.0705857630819,0.6162789072841406,0.023832894271854834,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00016_ddc27cd7dc7e.json.gz
math_500,test/prealgebra/2086.json,True,stop,False,56,11419,295.42435782402754,0.1730173733085394,0.025858411319908826,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_c41d44d9e74f.json.gz
math_500,test/precalculus/1252.json,True,stop,False,84,5119,143.47527826204896,0.15221494622528553,0.02800372475885574,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_c6413f755504.json.gz
math_500,test/intermediate_algebra/591.json,True,stop,False,72,2621,64.70273238420486,0.1844447199255228,0.02462530063522112,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_e163cbd7af39.json.gz
math_500,test/intermediate_algebra/1572.json,True,stop,False,89,1710,34.99388087913394,0.20054234936833382,0.020358887378446815,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_15c33d18eed8.json.gz
math_500,test/algebra/1937.json,True,stop,False,47,2015,41.91050503216684,0.18979853577911854,0.020715345827402046,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_1f48800fb5fe.json.gz
math_500,test/prealgebra/1747.json,True,stop,False,43,1677,34.33858607523143,0.17636324651539326,0.020383187845295966,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_90767d48348b.json.gz
math_500,test/number_theory/417.json,True,stop,False,42,8483,220.88461287505925,0.16669097170233727,0.02602191958304137,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_4f43be77467d.json.gz
math_500,test/intermediate_algebra/128.json,True,stop,False,76,6395,153.4431192483753,0.2474864162504673,0.023959279454508105,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_4f9056e89995.json.gz
math_500,test/geometry/226.json,True,stop,False,202,3906,80.3133794721216,0.4210383705794811,0.020458986197578008,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_c84d627b4682.json.gz
math_500,test/algebra/2157.json,True,stop,False,48,2102,42.1643441952765,0.1302604004740715,0.020006703376869314,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_9307f340856a.json.gz
math_500,test/number_theory/89.json,True,stop,False,52,5138,111.06447223201394,0.20185484550893307,0.02158119863470995,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_e91cf3157bab.json.gz
math_500,test/number_theory/357.json,True,stop,False,49,3490,68.48626873642206,0.1962148193269968,0.019572958990282333,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_d6bd4523eac1.json.gz
math_500,test/geometry/967.json,True,stop,False,57,2707,50.70457718707621,0.19272918812930584,0.018666610494806692,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_2f6421c7d2c5.json.gz
math_500,test/number_theory/1065.json,True,stop,False,64,3729,68.7192051410675,0.1512556727975607,0.018392690308012324,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_54bcba5b150e.json.gz
math_500,test/intermediate_algebra/960.json,True,length,True,91,16384,256.63181208074093,0.1307852938771248,0.015656535847333442,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00031_e917e86e556e.json.gz
