dataset,case_id,http_success,finish_reason,is_length_capped,is_length_limit_termination,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/125,True,stop,False,False,170,2907,90.0649474337697,0.22346634790301323,0.030915857221564588,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00087_d76b9b9f3f8e.json.gz
humaneval,HumanEval/79,True,stop,False,False,176,951,30.10260738618672,0.16000392474234104,0.031518529959415134,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00088_50fa74dcd500.json.gz
humaneval,HumanEval/2,True,stop,False,False,114,554,17.925432628020644,0.19148789905011654,0.03206861614642048,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00089_965d25c83be3.json.gz
humaneval,HumanEval/134,True,length,True,True,166,32602,854.504567110911,0.16862665116786957,0.02620582008097123,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00090_c6ecb6589022.json.gz
humaneval,HumanEval/77,True,stop,False,False,142,5697,176.84279735572636,0.22396638430655003,0.031007519482341962,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00091_53bc48962507.json.gz
humaneval,HumanEval/119,True,stop,False,False,197,5284,164.0571659076959,0.20742078498005867,0.031014526807252665,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00092_e3b134be5036.json.gz
humaneval,HumanEval/103,True,stop,False,False,179,2624,78.79550835862756,0.4022559691220522,0.02988686709474095,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00093_b980b20d1290.json.gz
humaneval,HumanEval/157,True,stop,False,False,138,1332,40.82266836985946,0.2911772392690182,0.03045190918902362,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00094_6351d8689896.json.gz
humaneval,HumanEval/22,True,stop,False,False,121,4684,143.62900909222662,0.13893304765224457,0.030640631228822202,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00095_4b228fefce74.json.gz
humaneval,HumanEval/139,True,stop,False,False,126,1530,47.120866533368826,0.15654760226607323,0.030715708915044312,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00096_c5273b761f14.json.gz
humaneval,HumanEval/16,True,stop,False,False,99,903,28.177834905683994,0.18751464784145355,0.031031397181643616,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00097_e7327f72b8ee.json.gz
humaneval,HumanEval/90,True,length,True,True,153,32615,903.8797421026975,0.20611204020678997,0.027708150796053557,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00098_3ae915f428d3.json.gz
humaneval,HumanEval/81,True,stop,False,False,299,7387,227.11423057690263,0.30133812688291073,0.030708488011104755,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00099_75fe3b169ee1.json.gz
humaneval,HumanEval/120,True,stop,False,False,252,2639,70.69686342775822,0.22588365711271763,0.02671379066362604,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00100_8609472e8c47.json.gz
humaneval,HumanEval/135,True,stop,False,False,132,1352,30.101418294012547,0.43838902935385704,0.02195635030692723,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00101_c2f90e1c46cd.json.gz
humaneval,HumanEval/130,True,stop,False,False,264,8288,236.73245173692703,0.2739957123994827,0.02853366188301286,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00102_d692904cbebd.json.gz
humaneval,HumanEval/44,True,stop,False,False,126,2318,52.665837559849024,0.1324839200824499,0.022673005455229423,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00103_3af3aa2a87a6.json.gz
humaneval,HumanEval/75,True,stop,False,False,112,2946,71.51608746685088,0.15971987135708332,0.024229666416126925,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00104_112c7ad3bf23.json.gz
humaneval,HumanEval/162,True,stop,False,False,115,1046,22.950268352404237,0.15102404728531837,0.021817458665185568,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00105_90af6e3a7990.json.gz
humaneval,HumanEval/80,True,stop,False,False,150,2022,45.26750725880265,0.19941653311252594,0.022299896450118817,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00106_0e7a4d5e2c65.json.gz
humaneval,HumanEval/137,True,stop,False,False,170,2704,60.52766264602542,0.17933398485183716,0.022326425697807465,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00107_2cb70434b134.json.gz
humaneval,HumanEval/142,True,stop,False,False,200,4502,100.80095459520817,0.31879331544041634,0.022324408193683126,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00108_caa2ec8f3dac.json.gz
humaneval,HumanEval/62,True,stop,False,False,139,3814,87.77223793230951,0.177825927734375,0.022972570680455058,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00109_5d14010fdf0e.json.gz
humaneval,HumanEval/107,True,stop,False,False,243,1448,34.75626013241708,0.20494947768747807,0.023877892643213272,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00110_ed6347a0ef8b.json.gz
humaneval,HumanEval/108,True,stop,False,False,157,2940,69.04865636304021,0.1813886258751154,0.023432210866677475,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00111_e74567f2598a.json.gz
humaneval,HumanEval/24,True,stop,False,False,82,2669,63.62695403210819,0.13592463918030262,0.023797237403646133,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00112_053d2ed597fe.json.gz
humaneval,HumanEval/3,True,stop,False,False,148,719,17.56022508814931,0.23559149727225304,0.02412901614328281,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00113_c74d3eb9cf73.json.gz
humaneval,HumanEval/1,True,stop,False,False,144,15089,411.590458733961,0.2057588044553995,0.02726568795927264,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00114_38485fcb4964.json.gz
humaneval,HumanEval/83,True,stop,False,False,73,4879,113.32409781962633,0.22787224873900414,0.023184958091612817,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00115_6bdd05374758.json.gz
humaneval,HumanEval/51,True,stop,False,False,151,1393,29.830200232565403,0.23423152044415474,0.021261471775949174,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00116_1fd22a3eda44.json.gz
humaneval,HumanEval/148,True,stop,False,False,240,2301,50.86896403133869,0.18691627122461796,0.02203567293918003,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00117_e52df1b1225d.json.gz
humaneval,HumanEval/63,True,stop,False,False,179,2216,47.84775475412607,0.18331602402031422,0.021518933963930363,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00118_34c19170a33c.json.gz
humaneval,HumanEval/49,True,stop,False,False,145,3394,75.98926885612309,0.21137938275933266,0.02233359548286583,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00119_1f697b30c1ed.json.gz
humaneval,HumanEval/100,True,stop,False,False,161,2044,46.45340482145548,0.22711670212447643,0.022626670640886443,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00120_1ebbc3b6b904.json.gz
humaneval,HumanEval/14,True,stop,False,False,88,919,21.490227112546563,0.135685408487916,0.023262028000063887,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00121_68a6c4a6d3e7.json.gz
humaneval,HumanEval/37,True,stop,False,False,152,3598,79.97085380740464,0.17486567422747612,0.022184038958347835,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00122_76aabbf9f0d0.json.gz
humaneval,HumanEval/124,True,stop,False,False,318,7285,166.91313448175788,0.3207623362541199,0.02287100111827344,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00123_355827bd2bb4.json.gz
humaneval,HumanEval/41,True,stop,False,False,180,1194,27.938717145472765,0.24731368757784367,0.023211570375435808,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00124_cc9a6d559ce4.json.gz
humaneval,HumanEval/73,True,stop,False,False,186,1461,33.77035357616842,0.21001064032316208,0.022986536257428258,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00125_f2f518ec38d1.json.gz
humaneval,HumanEval/96,True,stop,False,False,184,3614,83.21305418200791,0.1801462173461914,0.022981707158777117,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00126_4cd0eb35e9b5.json.gz
humaneval,HumanEval/131,True,stop,False,False,103,1308,30.392815688624978,0.13777683675289154,0.02314846124856319,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00127_71f1857106a0.json.gz
humaneval,HumanEval/144,True,stop,False,False,186,2842,66.34268111549318,0.2384643517434597,0.023267939726768643,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00128_91c99f0bdbc5.json.gz
humaneval,HumanEval/160,True,stop,False,False,236,3280,76.84930939599872,0.18480852618813515,0.0233804516223881,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00129_247407bbf6a9.json.gz
humaneval,HumanEval/104,True,stop,False,False,144,1463,34.98756313510239,0.20418102107942104,0.023791643032847448,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00130_7b7d93e4d52b.json.gz
humaneval,HumanEval/66,True,stop,False,False,149,828,20.296714233234525,0.18696478568017483,0.024316504773342625,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00131_64db1c7bd3fd.json.gz
humaneval,HumanEval/145,True,stop,False,False,150,17042,409.9971733316779,0.23234295099973679,0.024045820690140142,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00132_f5715df8e293.json.gz
humaneval,HumanEval/155,True,stop,False,False,97,890,21.016054295003414,0.1184190958738327,0.023506901236366232,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00133_592c6e2aaf3e.json.gz
humaneval,HumanEval/4,True,stop,False,False,146,1177,27.75818384066224,0.1852004323154688,0.023446414462879907,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00134_311ff77c395a.json.gz
humaneval,HumanEval/7,True,stop,False,False,122,709,15.23172757588327,0.27177383564412594,0.02112987816417958,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00135_c2787630b631.json.gz
humaneval,HumanEval/152,True,stop,False,False,259,895,19.22716910764575,0.29819037578999996,0.021173354286192114,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00136_5eea294c42da.json.gz
humaneval,HumanEval/163,True,stop,False,False,135,5204,120.22832487896085,0.20298967882990837,0.023068486488589456,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00137_d4ea80bb291d.json.gz
