dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/115,True,stop,False,355,3073,55.93241134472191,0.32950243540108204,0.01809990524391954,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_80c54a50a177.json.gz
humaneval,HumanEval/78,True,stop,False,344,807,14.87841747701168,0.22413773648440838,0.018181488511820436,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_09b43a58cf00.json.gz
humaneval,HumanEval/87,True,stop,False,288,3083,55.810812344774604,0.2528718877583742,0.018026586780342708,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_8aac81389452.json.gz
humaneval,HumanEval/105,True,stop,False,308,1738,32.0997224971652,0.2733325846493244,0.018322619408472008,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_be1eb3b9b637.json.gz
humaneval,HumanEval/61,True,stop,False,118,934,17.1688746009022,0.12301642820239067,0.018269944450910836,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_90114d6ec6ea.json.gz
humaneval,HumanEval/55,True,stop,False,84,1573,28.79477328248322,0.1363804116845131,0.01823052981602971,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_e5f5630acd2a.json.gz
humaneval,HumanEval/123,True,stop,False,261,2336,43.13153951242566,0.285336896777153,0.018349551441391224,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_de60c03a27b2.json.gz
humaneval,HumanEval/95,True,stop,False,202,2064,38.19610541127622,0.140489486977458,0.018446735784924267,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_f8853c706dc1.json.gz
humaneval,HumanEval/19,True,stop,False,134,1010,19.368459530174732,0.23502936586737633,0.01896276527681601,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_2a6bdf94f301.json.gz
humaneval,HumanEval/60,True,stop,False,133,1164,22.385946335271,0.22140241228044033,0.01905807731985431,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_3cb575d5ce14.json.gz
humaneval,HumanEval/71,True,stop,False,152,4393,86.89300916530192,0.18733809515833855,0.019741728385733966,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_af92df87a5f0.json.gz
humaneval,HumanEval/39,True,stop,False,128,6153,119.13144994527102,0.1387867983430624,0.01934211039449414,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_72b6acc2e3e0.json.gz
humaneval,HumanEval/113,True,stop,False,211,4598,91.00047140009701,0.20048789493739605,0.019752008593682754,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_987722152444.json.gz
humaneval,HumanEval/118,True,stop,False,178,7542,144.47212337329984,0.23702900484204292,0.019126786151499507,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_8d3b1d30f7cd.json.gz
humaneval,HumanEval/86,True,stop,False,159,7538,138.81297098100185,0.17478569224476814,0.018394345931903554,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_5a55b87f192c.json.gz
humaneval,HumanEval/134,True,length,True,166,8192,150.3259318191558,0.16994587145745754,0.01833182590009747,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00031_c6ecb6589022.json.gz
