dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/87,True,stop,False,288,3034,43.095888616517186,0.24242572858929634,0.014129067882600689,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_8aac81389452.json.gz
humaneval,HumanEval/29,True,stop,False,116,768,10.922913331538439,0.14384764060378075,0.014053540666146882,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_1047455a5140.json.gz
humaneval,HumanEval/118,True,length,True,178,8192,125.2123049236834,0.1657326314598322,0.015266337723382198,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00018_8d3b1d30f7cd.json.gz
humaneval,HumanEval/105,True,stop,False,308,6027,95.2446937598288,0.27566161192953587,0.015759879214719427,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_be1eb3b9b637.json.gz
humaneval,HumanEval/78,True,stop,False,344,879,13.30796048603952,0.28862787410616875,0.01482839705231589,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_09b43a58cf00.json.gz
humaneval,HumanEval/123,True,stop,False,261,1740,24.6000630967319,0.27715081349015236,0.013986723567131541,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_de60c03a27b2.json.gz
humaneval,HumanEval/95,True,stop,False,202,2201,32.348288083449006,0.13194416835904121,0.014643792688677257,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_f8853c706dc1.json.gz
humaneval,HumanEval/39,True,stop,False,128,5131,74.25080197490752,0.1695898398756981,0.014440782092598796,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_72b6acc2e3e0.json.gz
humaneval,HumanEval/61,True,stop,False,118,837,11.716573018580675,0.11403573676943779,0.013878633112214399,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_90114d6ec6ea.json.gz
humaneval,HumanEval/55,True,stop,False,84,1625,23.59464651159942,0.13363581523299217,0.014446435157861101,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_e5f5630acd2a.json.gz
humaneval,HumanEval/71,True,stop,False,152,4565,66.32730147242546,0.177106324583292,0.01449390778874719,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_af92df87a5f0.json.gz
humaneval,HumanEval/113,True,stop,False,211,4815,70.22686339914799,0.16268975473940372,0.014554252938182091,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_987722152444.json.gz
humaneval,HumanEval/134,True,length,True,166,8192,126.2214694172144,0.22399679571390152,0.015382428594982357,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00028_c6ecb6589022.json.gz
humaneval,HumanEval/86,True,length,True,159,8192,126.61480600014329,0.21744957007467747,0.015431248495918521,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00029_5a55b87f192c.json.gz
humaneval,HumanEval/60,True,stop,False,133,1004,14.796362971886992,0.2667228076606989,0.01448618161936819,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_3cb575d5ce14.json.gz
humaneval,HumanEval/19,True,stop,False,134,1010,14.00669265538454,0.22642186656594276,0.013657354597441624,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00031_2a6bdf94f301.json.gz
