dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/precalculus/1252.json,True,stop,False,84,5096,177.25675541348755,0.14422334358096123,0.03476202788418186,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_c6413f755504.json.gz
math_500,test/geometry/434.json,True,stop,False,173,14995,431.408895727247,0.21212918870151043,0.02875795428428341,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_397436299cf0.json.gz
math_500,test/number_theory/203.json,True,stop,False,47,7770,264.3760092612356,0.16891645826399326,0.03400786366365962,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_19407cc7c7e6.json.gz
math_500,test/geometry/880.json,True,length,True,167,16384,478.5424546133727,0.21773244813084602,0.029196406162805458,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00019_ddc27cd7dc7e.json.gz
math_500,test/prealgebra/1747.json,True,stop,False,43,1266,42.14093453809619,0.17542357929050922,0.033174316963482754,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_90767d48348b.json.gz
math_500,test/number_theory/89.json,True,stop,False,52,4907,173.51474713347852,0.1432255320250988,0.03533867134151109,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_e91cf3157bab.json.gz
math_500,test/algebra/1937.json,True,stop,False,47,1878,61.159043718129396,0.16647488996386528,0.03249470901873497,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_1f48800fb5fe.json.gz
math_500,test/intermediate_algebra/1572.json,True,stop,False,89,1842,58.915597308427095,0.22002063691616058,0.031882442515758246,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_15c33d18eed8.json.gz
math_500,test/algebra/2157.json,True,stop,False,48,1646,42.938050555065274,0.15129687823355198,0.02601018460597673,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_9307f340856a.json.gz
math_500,test/geometry/226.json,True,stop,False,202,5083,161.63474766351283,0.17544926330447197,0.03177081826056835,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_c84d627b4682.json.gz
math_500,test/geometry/967.json,True,stop,False,57,2182,58.53128647617996,0.12295791506767273,0.02678052662132613,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_2f6421c7d2c5.json.gz
math_500,test/number_theory/357.json,True,stop,False,49,4013,109.75544109568,0.23086796328425407,0.027299245546459558,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_d6bd4523eac1.json.gz
math_500,test/number_theory/1065.json,True,stop,False,64,4088,111.85736379213631,0.1277815643697977,0.027337798440853073,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_54bcba5b150e.json.gz
math_500,test/number_theory/417.json,True,stop,False,42,14595,453.65237016417086,0.14373301900923252,0.031075005971300647,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_4f43be77467d.json.gz
math_500,test/intermediate_algebra/128.json,True,length,True,76,16384,493.3938962686807,0.19717668741941452,0.0301041762547312,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00030_4f9056e89995.json.gz
math_500,test/intermediate_algebra/960.json,True,length,True,91,16384,398.6012002993375,0.12675023823976517,0.024322434844723052,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00031_e917e86e556e.json.gz
